home_institution;age;gender;nationality;level_study;years_prior;mobility_type;host_institution;work_placement;country_work_placement;length_study;length_work;short_duration_reason;study_start_date;work_start_date;ects_study;ects_work;ects_total;sn_supplement;study_grant;work_grant;previous_participation
F  PARIS062;22;F;FR;2;4;P;;ENCOCAM LTD;UK;0.0;5.0;;;07-2012;0.0;5.0;5.0;0.0;0.0;1750.0;N
F  PARIS062;22;M;FR;2;4;P;;TRW AUTOMOTIVE;DE;0.0;3.0;;;06-2013;0.0;5.0;5.0;0.0;0.0;1050.0;N
F  PARIS062;23;M;FR;2;4;P;;PCA SLOVAKIA;SK;0.0;5.0;;;01-2013;0.0;5.0;5.0;0.0;0.0;1750.0;S
F  PARIS062;23;F;ES;2;4;P;;KIT - KARLSR?HER INSTITUT F?R TECHNOLOGY - Institut f³r Mikrostrukturtechnik;DE;0.0;5.0;;;09-2012;0.0;30.0;30.0;0.0;0.0;1750.0;N
F  PARIS062;20;M;FR;2;4;P;;WITCHCRAFT SAILBOARDS;ES;0.0;3.0;;;06-2013;0.0;5.0;5.0;0.0;0.0;1050.0;N
F  PARIS062;24;F;FR;2;4;P;;ALHENIA;CH;0.0;5.0;;;04-2013;0.0;30.0;30.0;0.0;0.0;1750.0;N
F  PARIS062;23;M;FR;2;4;P;;MICHELIN TYRES;UK;0.0;3.0;;;09-2012;0.0;30.0;30.0;0.0;0.0;1050.0;N
F  PARIS062;23;M;FR;2;4;P;;TENENCIA AEROSPACE DESIGN;UK;0.0;5.0;;;07-2012;0.0;5.0;5.0;0.0;0.0;1750.0;N
F  PARIS014;23;M;CZ;1;2;S;A  WIEN01;;;9.5;0.0;;10-2012;;60.0;0.0;60.0;0.0;0.0;0.0;N
F  PARIS014;22;F;DE;1;2;S;NL AMSTERD01;;;10.0;0.0;;09-2012;;60.0;0.0;60.0;0.0;0.0;0.0;N
F  PARIS014;22;M;SK;1;2;S;NL LEIDEN01;;;10.0;0.0;;09-2012;;60.0;0.0;60.0;0.0;0.0;0.0;N
F  PARIS014;20;M;FR;1;2;S;D  MUNCHEN01;;;9.5;0.0;;10-2012;;60.0;0.0;60.0;0.0;0.0;0.0;N
F  PARIS014;21;F;FR;1;2;S;S  UPPSALA01;;;9.0;0.0;;09-2012;;60.0;0.0;60.0;0.0;0.0;0.0;N
F  PARIS014;20;M;FR;1;2;S;A  WIEN01;;;9.5;0.0;;10-2012;;60.0;0.0;60.0;0.0;0.0;0.0;N
F  PARIS014;19;M;FR;1;2;S;UK BRISTOL01;;;8.5;0.0;;10-2012;;60.0;0.0;60.0;0.0;0.0;0.0;N
F  PARIS003;22;F;FR;2;3;S;D  AUGSBUR01;;;10.0;0.0;;10-2012;;60.0;0.0;60.0;0.0;0.0;0.0;N
F  PARIS003;21;F;FR;1;3;S;TR ISTANBU05;;;9.5;0.0;;09-2012;;60.0;0.0;60.0;0.0;0.0;0.0;N
F  PARIS003;21;F;FR;1;3;S;UK COVENTR02;;;4.0;0.0;;09-2012;;60.0;0.0;60.0;0.0;0.0;0.0;N
F  PARIS003;20;F;FR;1;2;S;E  HUELVA01;;;9.5;0.0;;09-2012;;60.0;0.0;60.0;0.0;0.0;0.0;N
F  PARIS003;21;F;FR;1;2;S;I  MILANO16;;;9.5;0.0;;09-2012;;30.0;0.0;30.0;0.0;0.0;0.0;N
F  PARIS003;21;F;FR;2;4;S;CH LUGANO01;;;9.5;0.0;;09-2012;;60.0;0.0;60.0;0.0;0.0;0.0;N
F  PARIS003;21;F;FR;2;3;S;IRLDUBLIN01;;;8.0;0.0;;09-2012;;60.0;0.0;60.0;0.0;0.0;0.0;N
F  PARIS003;22;F;FR;1;2;S;IRLGALWAY01;;;8.5;0.0;;09-2012;;0.0;0.0;0.0;0.0;0.0;0.0;N
F  PARIS003;21;F;FR;2;3;S;E  SALAMAN02;;;9.0;0.0;;09-2012;;60.0;0.0;60.0;0.0;0.0;0.0;N
F  PARIS003;20;F;;1;2;S;D  OSNABRU01;;;10.0;0.0;;10-2012;;30.0;0.0;30.0;0.0;0.0;0.0;N
F  PARIS003;24;F;FR;2;3;S;I  ROMA01;;;9.5;0.0;;10-2012;;60.0;0.0;60.0;0.0;0.0;0.0;N
F  PARIS003;20;F;FR;1;2;S;D  DRESDEN02;;;10.0;0.0;;09-2012;;60.0;0.0;60.0;0.0;0.0;0.0;N
F  PARIS003;23;F;DE;2;3;S;RO ORADEA01;;;4.5;0.0;;09-2012;;30.0;0.0;30.0;0.0;0.0;0.0;N
F  PARIS003;21;F;FR;2;3;S;I  SIENA01;;;10.0;0.0;;09-2012;;60.0;0.0;60.0;0.0;0.0;0.0;N
F  PARIS003;20;F;FR;1;2;S;D  MAGDEBU04;;;10.0;0.0;;10-2012;;60.0;0.0;60.0;0.0;0.0;0.0;N
F  PARIS003;20;F;FR;1;2;S;D  SAARBRU01;;;10.0;0.0;;10-2012;;60.0;0.0;60.0;0.0;0.0;0.0;N
F  PARIS003;22;F;FR;2;4;S;I  ROMA16;;;10.0;0.0;;10-2012;;60.0;0.0;60.0;0.0;0.0;0.0;N
F  PARIS003;20;F;FR;1;2;S;D  BONN01;;;10.0;0.0;;10-2012;;60.0;0.0;60.0;0.0;0.0;0.0;N
F  PARIS003;21;F;FR;1;2;S;I  ROMA01;;;10.0;0.0;;10-2012;;60.0;0.0;60.0;0.0;0.0;0.0;N
F  PARIS003;20;F;;1;2;S;D  JENA01;;;5.0;0.0;;10-2012;;30.0;0.0;30.0;0.0;0.0;0.0;N
F  PARIS003;21;M;FR;1;2;S;I  BOLOGNA01;;;9.5;0.0;;09-2012;;60.0;0.0;60.0;0.0;0.0;0.0;N
F  PARIS004;20;F;FR;1;2;S;E  SEVILLA03;;;10.0;0.0;;09-2012;;0.0;0.0;0.0;0.0;0.0;0.0;N
F  PARIS004;22;F;FR;1;2;S;D  BAMBERG01;;;10.5;0.0;;09-2012;;0.0;0.0;0.0;0.0;0.0;0.0;N
F  PARIS004;26;M;FR;1;5;S;PL WARSZAW01;;;8.5;0.0;;09-2012;;0.0;0.0;0.0;0.0;0.0;0.0;N
F  NICE09;22;F;GR;1;3;S;DK KOBENHA38;;;4.0;0.0;;10-2012;;30.0;0.0;30.0;0.0;0.0;0.0;N
F  NICE09;22;M;FR;1;3;S;B  BRUXEL91;;;4.0;0.0;;09-2012;;19.0;0.0;19.0;0.0;0.0;0.0;N
F  NICE09;27;M;PL;1;3;S;EE TARTU05;;;4.0;0.0;;02-2013;;14.0;0.0;14.0;0.0;0.0;0.0;N
F  NICE09;24;M;FR;1;3;S;UK LONDON128;;;4.0;0.0;;09-2012;;30.0;0.0;30.0;0.0;0.0;0.0;N
F  NICE09;21;M;FR;1;3;S;D  BRAUNSC02;;;6.0;0.0;;10-2012;;30.0;0.0;30.0;0.0;0.0;0.0;N
F  NICE01;24;F;BG;2;4;P;;3SIXTY.COM Social Media Strategy & Communication Agency;GR;0.0;5.0;;;05-2013;0.0;0.0;0.0;0.0;0.0;1750.0;N
F  NICE01;20;F;FR;1;1;P;;GESUNDHEIT und TURISMUS f³r BAD KREUZNACH GmbH;DE;0.0;4.0;;;06-2013;0.0;0.0;0.0;0.0;0.0;1400.0;N
F  NICE01;23;F;FR;2;5;P;;GRAN MELIA VICTORIA HOTEL;ES;0.0;6.0;;;04-2013;0.0;0.0;0.0;0.0;0.0;2100.0;N
F  NICE01;25;F;;2;4;P;;UniversitÓ degli Studi di Torino;IT;0.0;5.0;;;01-2013;0.0;0.0;0.0;0.0;0.0;1750.0;N
F  NICE01;24;F;FR;2;4;P;;INTERNATIONAL TEAM CONSULTING;ES;0.0;6.0;;;04-2013;0.0;0.0;0.0;0.0;0.0;2100.0;N
F  NICE01;22;M;FR;2;5;P;;Universiteit Gent;BE;0.0;4.5;;;02-2013;0.0;0.0;0.0;0.0;0.0;1575.0;N
F  NICE01;24;F;;2;4;P;;SOLAR SOLIDARITY INTERNATIONAL;BE;0.0;5.0;;;04-2013;0.0;0.0;0.0;0.0;0.0;1750.0;N
