home_institution;age;gender;nationality;level_study;years_prior;mobility_type;host_institution;work_placement;country_work_placement;length_study;length_work;short_duration_reason;study_start_date;work_start_date;ects_study;ects_work;ects_total;sn_supplement;study_grant;work_grant;previous_participation
CZ BRNO05;25;F;CZ;2;4;S;PL WARSZAW07;;;5.0;0.0;;08-2011;;34.0;0.0;34.0;0.0;842.0;0.0;N
CZ BRNO05;26;F;CZ;2;6;S;D  MAGDEBU01;;;4.0;0.0;;04-2012;;24.0;0.0;24.0;0.0;940.0;0.0;N
D  MANNHEI01;21;F;DE;1;2;S;E  SEVILLA01;;;5.25;0.0;;02-2012;;28.0;0.0;28.0;0.0;858.02;0.0;N
D  MANNHEI01;22;F;DE;1;2;S;N  BERGEN01;;;4.5;0.0;;08-2011;;30.0;0.0;30.0;0.0;728.5;0.0;N
D  MANNHEI01;23;F;DE;1;2;S;F  PERPIGN01;;;5.0;0.0;;09-2011;;27.0;0.0;27.0;0.0;793.26;0.0;N
CZ BRNO05;23;M;SK;2;4;S;E  VALENCI02;;;5.0;0.0;;09-2011;;25.0;0.0;25.0;0.0;842.0;0.0;N
D  MANNHEI01;21;F;DE;1;2;S;I  SALERNO01;;;9.75;0.0;;09-2011;;48.0;0.0;48.0;0.0;1586.52;0.0;N
CZ BRNO05;21;F;CZ;1;2;S;D  HEILBRO01;;;5.5;0.0;;09-2011;;26.0;0.0;26.0;0.0;1009.0;0.0;N
D  MANNHEI01;26;F;DE;1;2;S;S  LINKOPI01;;;6.75;0.0;;08-2011;;38.0;0.0;38.0;0.0;1122.77;0.0;N
CZ BRNO05;23;F;SK;1;3;S;E  ALMERIA01;;;5.0;0.0;;09-2011;;22.0;0.0;22.0;0.0;934.0;0.0;N
CZ BRNO05;23;F;SK;2;4;S;F  LILLE11;;;3.0;0.0;;09-2011;;20.0;0.0;20.0;0.0;450.0;0.0;N
CZ BRNO05;23;F;CZ;1;2;S;N  OSLO01;;;5.5;0.0;;01-2012;;30.0;0.0;30.0;0.0;1331.0;0.0;N
CZ BRNO05;23;F;CZ;2;4;S;DK ARHUS01;;;5.5;0.0;;08-2011;;20.0;0.0;20.0;0.0;917.0;0.0;N
CZ BRNO05;24;M;CZ;2;5;S;D  FRANKFU08;;;5.0;0.0;;10-2011;;20.0;0.0;20.0;0.0;934.0;0.0;N
PL KRAKOW06;21;F;PL;1;4;P;;ST.E.E.P.S EUROPEAN FOUNDATION FOR TRAINEESHIPS IN GRUBBENVORST.;NL;0.0;3.0;0;;07-2012;0.0;0.0;0.0;0.0;0.0;1350.0;N
PL KRAKOW06;27;F;PL;3;4;P;;SLOVENSKA POLNOHOSPODARSKA UNIVERZITA V NITRE;SK;0.0;3.0;0;;06-2012;0.0;0.0;0.0;0.0;0.0;1200.0;N
PL KRAKOW06;24;F;PL;3;4;P;;SLOVENSKA POLNOHOSPODARSKA UNIVERZITA V NITRE;SK;0.0;6.0;0;;04-2012;0.0;0.0;0.0;0.0;0.0;2400.0;N
PL KRAKOW06;24;F;PL;3;4;P;;SLOVENSKA POLNOHOSPODARSKA UNIVERZITA V NITRE;SK;0.0;6.0;0;;04-2012;0.0;0.0;0.0;0.0;0.0;2400.0;N
PL KRAKOW06;27;F;PL;3;4;P;;SLOVENSKA POLNOHOSPODARSKA UNIVERZITA V NITRE;SK;0.0;3.0;0;;07-2012;0.0;0.0;0.0;0.0;0.0;1200.0;N
PL KRAKOW06;31;F;PL;3;4;P;;UNIVERSITAT FUR BODENKULTUR, WIEN;AT;0.0;3.0;0;;06-2012;0.0;0.0;0.0;0.0;0.0;1350.0;N
PL KRAKOW06;22;M;PL;2;4;P;;LANDCONSULT;DE;0.0;3.0;0;;06-2012;0.0;0.0;0.0;0.0;0.0;1350.0;N
PL KRAKOW06;26;F;PL;3;4;P;;SLOVENSKA POLNOHOSPODARSKA UNIVERZITA V NITRE;SK;0.0;3.0;0;;07-2012;0.0;0.0;0.0;0.0;0.0;1200.0;N
PL KRAKOW06;23;F;PL;1;4;P;;ST.E.E.P.S EUROPEAN FOUNDATION FOR TRAINEESHIPS IN GRUBBENVORST.;NL;0.0;3.0;0;;07-2012;0.0;0.0;0.0;0.0;0.0;1350.0;N
PL KRAKOW06;24;F;PL;2;4;P;;LEIBNIZ INSTITUT FUR PFLANZENGENETIK UND KULTURPFLANZENFORSCHUNG;DE;0.0;3.0;0;;07-2012;0.0;0.0;0.0;0.0;0.0;1350.0;N
PL KRAKOW06;26;M;PL;3;4;P;;UNIVERSITY OF HELSINKI;FI;0.0;3.0;0;;01-2012;0.0;0.0;0.0;0.0;0.0;1500.0;N
PL KRAKOW06;24;F;PL;3;4;P;;SLOVENSKA POLNOHOSPODARSKA UNIVERZITA V NITRE;SK;0.0;6.0;0;;04-2012;0.0;0.0;0.0;0.0;0.0;2350.0;N
PL KRAKOW06;27;M;PL;3;4;P;;SLOVENSKA POLNOHOSPODARSKA UNIVERZITA V NITRE;SK;0.0;3.0;0;;02-2012;0.0;0.0;0.0;0.0;0.0;1200.0;N
